id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
626060,API,Google,No,No,0,3.0,1570,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
626041,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
626013,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
626004,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
626003,API,Google,No,No,0,3.0,80,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
625995,Landing Page Submission,Google,No,No,0,6.0,85,1.2,SMS Sent,Media and Advertising,,No,No,No,No,No,No,13.0,17.0,Yes
625971,API,Google,No,No,0,3.0,536,3.0,Chat Conversation,,,No,No,No,No,No,No,,,No
625970,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
625906,API,Direct Traffic,No,No,1,8.0,19,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
625892,Landing Page Submission,Google,No,No,1,14.0,634,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
625888,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,IT Projects Management,Businessman,No,No,No,No,No,No,17.0,14.0,No
625886,Landing Page Submission,Direct Traffic,No,No,0,6.0,181,1.5,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
625880,Landing Page Submission,Direct Traffic,No,No,0,6.0,259,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,14.0,19.0,Yes
625867,Landing Page Submission,Google,No,No,0,9.0,1400,3.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
625866,Landing Page Submission,Google,No,No,1,6.0,288,3.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
625824,Landing Page Submission,Google,No,No,0,6.0,193,6.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
625793,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
625756,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
625727,Landing Page Submission,Direct Traffic,No,No,0,1.0,136,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
625726,Landing Page Submission,Direct Traffic,No,No,1,4.0,965,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
625713,Landing Page Submission,youtubechannel,Yes,No,0,4.0,487,2.0,Unsubscribed,Business Administration,,No,No,No,No,No,No,,,No
625702,Landing Page Submission,Direct Traffic,No,No,0,2.0,154,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
625680,Landing Page Submission,Google,No,No,0,2.0,510,2.0,Converted to Lead,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
625678,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
625602,Landing Page Submission,Direct Traffic,No,No,0,2.0,245,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
625590,API,bing,No,No,0,1.0,458,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
625565,Landing Page Submission,Google,No,No,0,4.0,99,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
625540,Landing Page Submission,Organic Search,No,No,1,5.0,1207,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
625499,Landing Page Submission,Direct Traffic,No,No,1,2.0,1146,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
625453,Landing Page Submission,Google,No,No,0,6.0,14,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
625433,Landing Page Submission,Google,No,No,1,4.0,882,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
625427,Landing Page Submission,Google,No,No,0,4.0,237,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
625380,API,Google,No,No,0,1.0,275,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
625316,Landing Page Submission,Organic Search,No,No,1,7.0,1245,7.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
625289,Landing Page Submission,Google,No,No,0,4.0,345,4.0,Form Submitted on Website,IT Projects Management,,No,No,No,No,No,No,13.0,14.0,No
625286,Landing Page Submission,Google,Yes,No,0,3.0,254,3.0,Email Bounced,E-Business,Unemployed,No,No,No,No,No,No,,,Yes
625275,Landing Page Submission,Google,No,No,1,7.0,1274,2.33,Email Opened,Marketing Management,Other,No,No,No,No,No,No,,,No
625253,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,280,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
625222,Landing Page Submission,Google,Yes,No,1,3.0,1143,3.0,SMS Sent,Business Administration,,No,No,No,No,No,No,,,No
625188,API,Organic Search,No,No,0,2.0,33,2.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
625176,API,Google,No,No,0,2.0,441,2.0,Email Opened,,,No,No,No,No,No,No,,,No
625137,Landing Page Submission,Google,No,No,0,10.0,877,3.33,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
625058,Landing Page Submission,Google,No,No,0,6.0,162,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
625027,Landing Page Submission,Direct Traffic,No,No,1,1.0,1449,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,No
625012,Landing Page Submission,Google,No,No,0,3.0,428,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
625008,Landing Page Submission,Organic Search,No,No,1,6.0,766,2.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
624995,Landing Page Submission,Google,No,No,0,3.0,1963,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
624983,Landing Page Submission,Google,No,No,0,5.0,157,5.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
624960,Landing Page Submission,Direct Traffic,No,No,0,6.0,587,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
624947,Landing Page Submission,Google,No,No,0,5.0,339,2.5,Converted to Lead,Finance Management,,No,No,No,No,No,No,,,No
624925,API,Chat,No,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
624860,Landing Page Submission,Direct Traffic,No,No,0,3.0,136,1.5,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,Yes
624838,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,75,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
624831,Landing Page Submission,Organic Search,No,No,0,4.0,793,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
624830,Landing Page Submission,Direct Traffic,No,No,0,5.0,362,2.5,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
624817,Landing Page Submission,Direct Traffic,No,No,1,2.0,1166,2.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
624815,Landing Page Submission,bing,No,No,1,3.0,399,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
624762,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
624732,Landing Page Submission,Direct Traffic,No,No,0,2.0,129,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
624727,Landing Page Submission,Direct Traffic,No,No,1,2.0,284,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
624716,Landing Page Submission,Direct Traffic,No,No,0,3.0,994,1.5,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
624715,Landing Page Submission,Direct Traffic,No,No,1,10.0,921,10.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
624704,Landing Page Submission,Google,No,No,0,3.0,253,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
624700,Landing Page Submission,Organic Search,No,No,1,5.0,428,5.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,No
624679,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
624673,API,Google,No,No,0,3.0,1321,1.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
624638,Landing Page Submission,Direct Traffic,No,No,0,3.0,336,1.5,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,Yes
624623,API,Google,No,No,1,4.0,1011,4.0,Email Link Clicked,Human Resource Management,,No,No,No,No,No,No,,,No
624594,API,Google,No,No,1,2.0,1214,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
624586,Landing Page Submission,Google,No,No,0,4.0,98,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
624582,Landing Page Submission,Direct Traffic,No,No,0,2.0,1201,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
624575,API,Google,No,No,0,2.0,369,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
624568,API,bing,No,No,0,3.0,358,3.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
624546,Landing Page Submission,Direct Traffic,No,No,0,3.0,59,3.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,No
624537,Landing Page Submission,Direct Traffic,No,No,1,4.0,1099,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
624520,Landing Page Submission,Google,No,No,1,5.0,1090,5.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,,,No
624488,Landing Page Submission,Organic Search,No,No,0,5.0,1410,5.0,Unreachable,Operations Management,,No,No,No,No,No,No,,,Yes
624449,API,Organic Search,No,No,0,2.0,144,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
624446,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
624438,Landing Page Submission,Direct Traffic,No,No,1,5.0,745,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
624434,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
624431,Landing Page Submission,Organic Search,No,No,0,4.0,106,4.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,,,Yes
624426,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
624415,Landing Page Submission,Organic Search,No,No,0,2.0,38,1.0,Converted to Lead,Operations Management,,No,No,No,No,No,No,,,No
624386,Landing Page Submission,Direct Traffic,No,No,0,2.0,1108,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
624363,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
624353,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
624344,API,Google,No,No,0,3.0,793,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
624337,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
624325,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
624317,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
624295,API,Organic Search,No,No,0,4.0,417,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
624289,Landing Page Submission,Google,No,No,0,5.0,62,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
624273,Landing Page Submission,Direct Traffic,No,No,0,5.0,290,1.67,Email Link Clicked,Marketing Management,,No,No,No,No,No,No,,,Yes
624266,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
624227,API,Google,No,No,1,2.0,806,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
624199,API,Google,No,No,0,1.0,316,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
624189,Landing Page Submission,Google,No,No,0,8.0,138,4.0,Email Opened,,,No,No,No,No,No,No,,,No
624187,Landing Page Submission,Organic Search,No,No,0,3.0,277,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
624147,Landing Page Submission,Google,No,No,1,3.0,963,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
624136,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
624114,Landing Page Submission,Direct Traffic,No,No,1,4.0,1019,4.0,SMS Sent,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
624096,Landing Page Submission,Organic Search,No,No,0,3.0,694,3.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
624080,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
624070,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
624042,Landing Page Submission,Google,No,No,1,3.0,1742,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
623975,Landing Page Submission,Direct Traffic,No,No,0,7.0,5,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
623955,Landing Page Submission,Direct Traffic,No,No,0,2.0,35,2.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
623948,Landing Page Submission,Google,No,No,1,5.0,418,2.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
623943,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
623925,Landing Page Submission,Direct Traffic,Yes,No,1,4.0,1040,4.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
623915,Landing Page Submission,Direct Traffic,No,No,1,7.0,1003,2.33,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
623851,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
623832,Landing Page Submission,Organic Search,No,No,0,3.0,166,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
623831,Landing Page Submission,Direct Traffic,No,No,0,9.0,404,3.0,Page Visited on Website,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
623822,Landing Page Submission,Google,No,No,0,3.0,311,3.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
623794,Landing Page Submission,Direct Traffic,No,No,1,2.0,1552,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,,,No
623790,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,,,No
623781,Landing Page Submission,Direct Traffic,No,No,0,2.0,1343,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,Yes
623780,API,Chat,No,No,1,3.0,62,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,16.0,No
623733,Landing Page Submission,Organic Search,No,No,0,5.0,227,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
623730,Landing Page Submission,Direct Traffic,No,No,0,4.0,266,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,,,Yes
623715,Landing Page Submission,Direct Traffic,No,No,0,3.0,176,3.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
623687,Landing Page Submission,Google,No,No,0,6.0,1236,6.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
623664,Landing Page Submission,Google,No,No,0,4.0,76,4.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
623651,Landing Page Submission,Direct Traffic,No,No,1,3.0,1146,3.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,,,Yes
623647,Landing Page Submission,Google,No,No,1,3.0,262,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
623627,Landing Page Submission,Organic Search,No,No,0,2.0,250,2.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,,,Yes
623622,API,Google,No,No,1,6.0,596,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623604,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
623572,API,Google,No,No,0,2.0,1252,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623554,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623553,API,Google,No,No,1,2.0,795,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
623551,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623549,Landing Page Submission,Direct Traffic,No,No,0,3.0,151,1.5,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
623548,API,Google,No,No,1,2.0,1450,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
623507,Landing Page Submission,Direct Traffic,No,No,0,2.0,848,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
623498,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
623497,Landing Page Submission,Google,No,No,1,3.0,1353,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
623494,Landing Page Submission,Organic Search,No,No,0,2.0,297,2.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
623484,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
623471,Landing Page Submission,Direct Traffic,No,No,1,4.0,949,2.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
623467,API,Google,No,No,0,2.0,138,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623457,Landing Page Submission,Direct Traffic,No,No,0,3.0,138,3.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,Yes
623455,Landing Page Submission,Direct Traffic,No,No,1,3.0,1049,3.0,Unreachable,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
623427,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
623420,Landing Page Submission,Direct Traffic,No,No,1,3.0,139,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
623408,Lead Add Form,Reference,No,No,0,0.0,0,0.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
623400,Landing Page Submission,Google,No,No,0,4.0,1623,4.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
623398,Landing Page Submission,Direct Traffic,No,No,1,2.0,1271,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
623383,Landing Page Submission,Direct Traffic,No,No,0,15.0,415,7.5,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,Yes
623381,Landing Page Submission,Organic Search,No,No,0,8.0,164,8.0,Email Opened,Retail Management,,No,No,No,No,No,No,,,Yes
623373,Landing Page Submission,Google,No,No,0,2.0,451,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
623366,Landing Page Submission,Direct Traffic,No,No,0,4.0,298,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
623355,Landing Page Submission,Organic Search,No,No,0,9.0,1211,3.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
623349,Landing Page Submission,Google,No,No,1,6.0,320,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
623297,API,Google,No,No,1,2.0,1277,2.0,Email Opened,,,No,No,No,No,No,No,,,No
623294,API,Organic Search,No,No,1,9.0,1310,4.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
623290,Landing Page Submission,Organic Search,No,No,1,4.0,1264,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
623265,Landing Page Submission,Google,No,No,1,7.0,146,3.5,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
623251,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
623223,Landing Page Submission,Direct Traffic,No,No,0,2.0,326,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
623213,Landing Page Submission,Direct Traffic,No,No,0,10.0,1448,5.0,Email Opened,Business Administration,Unemployed,Yes,No,No,No,No,No,,,No
623207,API,Organic Search,No,No,1,3.0,99,3.0,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,,,No
623198,Landing Page Submission,Organic Search,No,No,1,7.0,1087,7.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,,,No
623197,API,Google,No,No,0,2.0,47,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
623183,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
623161,Landing Page Submission,Google,No,No,1,5.0,987,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
623138,Landing Page Submission,Direct Traffic,No,No,1,2.0,528,2.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
623130,Landing Page Submission,Direct Traffic,No,No,0,1.0,773,1.0,Converted to Lead,Hospitality Management,,No,No,No,No,No,No,,,Yes
623118,Landing Page Submission,Direct Traffic,No,No,0,4.0,190,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
623101,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
623095,Landing Page Submission,Google,No,No,0,4.0,34,4.0,Chat Conversation,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
623093,Landing Page Submission,Direct Traffic,No,No,0,2.0,1236,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
623088,API,Google,No,No,0,2.0,91,1.0,Email Opened,,,No,No,No,No,No,No,,,No
623084,Landing Page Submission,Google,No,No,0,8.0,310,2.67,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
623078,Landing Page Submission,Organic Search,No,No,0,4.0,645,4.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
623064,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
623030,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
622950,Landing Page Submission,Direct Traffic,No,No,1,8.0,598,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
622914,Landing Page Submission,Direct Traffic,No,No,0,4.0,492,4.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622875,Landing Page Submission,Direct Traffic,No,No,0,2.0,160,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
622859,Landing Page Submission,Direct Traffic,No,No,1,7.0,1576,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
622840,Landing Page Submission,Direct Traffic,No,No,0,1.0,273,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
622831,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
622783,Landing Page Submission,Direct Traffic,No,No,0,7.0,255,2.33,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
622773,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622730,Landing Page Submission,Direct Traffic,No,No,0,3.0,1625,3.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
622727,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
622726,API,Google,No,No,0,2.0,344,2.0,Email Opened,,,No,No,No,No,No,No,,,No
622713,Landing Page Submission,Google,No,No,0,5.0,88,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,No
622705,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
622684,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
622658,Landing Page Submission,Direct Traffic,No,No,1,2.0,1366,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,,,Yes
622643,Landing Page Submission,Google,No,No,0,1.0,1403,1.0,Converted to Lead,Marketing Management,,No,No,No,No,No,No,,,No
622642,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
622641,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622595,API,Google,No,No,0,3.0,1272,3.0,Converted to Lead,,,No,No,No,No,No,No,,,No
622584,Landing Page Submission,Direct Traffic,No,No,0,1.0,36,1.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,,,Yes
622575,Landing Page Submission,Direct Traffic,No,No,1,4.0,116,4.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
622566,API,Organic Search,No,No,0,18.0,91,3.6,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,,,No
622564,Landing Page Submission,Direct Traffic,No,No,1,3.0,1277,3.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,Yes
622517,Landing Page Submission,Organic Search,No,No,1,6.0,1073,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
622513,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
622512,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622505,Landing Page Submission,Google,No,No,1,3.0,1399,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
622488,API,Google,Yes,No,0,4.0,420,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
622433,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
622423,Landing Page Submission,Google,No,No,0,8.0,221,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
622413,Landing Page Submission,Direct Traffic,No,No,1,2.0,1520,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,Yes
622410,Landing Page Submission,Google,No,No,0,2.0,694,1.0,Unreachable,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
622366,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622363,API,Google,No,No,1,2.0,145,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
