id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
639459,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
585643,Landing Page Submission,Organic Search,No,No,1,5.0,1531,5.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
613148,Landing Page Submission,Google,No,No,0,5.0,497,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
596493,Landing Page Submission,Google,No,No,1,10.0,257,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,No
608699,Landing Page Submission,Direct Traffic,No,No,0,4.0,1678,2.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,Yes
586987,Landing Page Submission,Direct Traffic,No,No,1,2.0,1130,2.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
592316,API,Google,No,No,0,2.0,128,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,14.0,No
615080,Landing Page Submission,Direct Traffic,No,No,1,7.0,1143,3.5,Email Opened,Business Administration,,No,No,No,No,No,No,,,Yes
621318,Landing Page Submission,Direct Traffic,No,No,1,6.0,1218,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
597222,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
618634,Landing Page Submission,Direct Traffic,No,No,1,2.0,1376,2.0,SMS Sent,Hospitality Management,Working Professional,No,No,No,No,No,No,,,Yes
588013,Lead Add Form,Reference,No,No,1,,1203,,,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,14.0,19.0,No
606187,Landing Page Submission,Direct Traffic,No,No,1,3.0,248,1.5,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
584395,Landing Page Submission,Organic Search,No,No,0,3.0,521,3.0,Converted to Lead,Travel and Tourism,,No,No,No,No,No,No,11.0,16.0,Yes
619272,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
634043,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
645276,Landing Page Submission,Google,No,No,1,4.0,1261,4.0,Form Submitted on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,No
640502,Landing Page Submission,Google,Yes,No,0,5.0,889,5.0,Page Visited on Website,Marketing Management,,No,No,No,No,No,No,15.0,17.0,No
656402,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
643628,Landing Page Submission,Direct Traffic,No,No,0,2.0,428,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,17.0,Yes
621675,Landing Page Submission,Google,No,No,0,7.0,1061,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
584528,API,Chat,No,No,1,11.0,1882,2.75,Email Opened,Select,Unemployed,Yes,No,No,No,No,Yes,14.0,15.0,No
588401,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,137,1.0,Email Bounced,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,No
624356,Landing Page Submission,Organic Search,No,No,0,4.0,310,4.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
581103,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
582223,Landing Page Submission,Direct Traffic,No,No,0,4.0,482,4.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,13.0,15.0,Yes
639137,Landing Page Submission,Google,No,No,0,4.0,10,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
601247,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
609409,Landing Page Submission,Direct Traffic,No,No,0,5.0,420,5.0,Converted to Lead,Select,,No,No,No,No,No,No,,,No
601026,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Link Clicked,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
608150,API,Organic Search,No,No,0,2.0,256,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
620260,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
632433,Landing Page Submission,Google,No,No,1,5.0,251,5.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
595799,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
651663,Landing Page Submission,Google,No,No,0,3.0,1198,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,13.0,18.0,No
626335,Landing Page Submission,Direct Traffic,No,No,0,6.0,88,6.0,Converted to Lead,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
592209,Landing Page Submission,Direct Traffic,No,No,1,11.0,1049,2.2,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,17.0,No
644885,Landing Page Submission,Direct Traffic,No,No,1,2.0,1545,2.0,Email Opened,Supply Chain Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
614100,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
639055,Landing Page Submission,Google,No,No,1,3.0,1713,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,No
630852,Landing Page Submission,Google,No,No,1,4.0,1173,4.0,Email Link Clicked,Supply Chain Management,,No,No,No,No,No,No,,,No
585145,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
597245,Landing Page Submission,Google,No,No,1,4.0,1599,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
635406,Landing Page Submission,Organic Search,No,No,0,5.0,385,5.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,16.0,Yes
595948,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
599977,Landing Page Submission,Direct Traffic,No,No,0,2.0,558,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
597904,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
590845,Landing Page Submission,Direct Traffic,No,No,1,3.0,1306,3.0,SMS Sent,E-Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
651199,API,Organic Search,No,No,1,5.0,893,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
602566,Lead Add Form,Reference,No,No,1,,1193,,Approached upfront,Select,Unemployed,No,No,No,No,No,No,,,No
627656,Landing Page Submission,Direct Traffic,No,No,1,2.0,831,2.0,SMS Sent,Business Administration,Working Professional,No,No,No,No,No,No,,,Yes
619182,Landing Page Submission,Direct Traffic,No,No,0,3.0,230,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,,,No
580407,Landing Page Submission,Organic Search,No,No,0,9.0,82,9.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,10.0,20.0,Yes
644211,Landing Page Submission,Organic Search,No,No,1,11.0,374,11.0,Email Opened,Travel and Tourism,Student,No,No,No,No,No,No,16.0,16.0,Yes
608581,Landing Page Submission,Direct Traffic,No,No,0,6.0,252,6.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
590095,API,Organic Search,No,No,1,13.0,475,2.17,SMS Sent,,,No,No,No,No,No,No,15.0,15.0,No
641492,API,Direct Traffic,No,No,0,2.0,303,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
601060,API,Organic Search,No,No,0,6.0,46,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
622275,API,Google,No,No,0,4.0,127,2.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
615753,API,Google,No,No,0,6.0,1308,3.0,Email Opened,,,No,No,No,No,No,No,,,No
608261,Landing Page Submission,Direct Traffic,No,No,1,6.0,1197,3.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
580558,API,Direct Traffic,No,No,0,8.0,1050,8.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,16.0,Yes
592786,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
592855,Landing Page Submission,Direct Traffic,No,No,0,8.0,139,8.0,Email Opened,,,Yes,No,No,No,No,No,14.0,17.0,No
601085,API,Chat,No,No,0,1.0,422,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
650189,Landing Page Submission,Google,No,No,0,7.0,214,7.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
643227,API,Google,No,No,0,5.0,220,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,15.0,No
595222,Landing Page Submission,Google,No,No,0,5.0,461,5.0,Email Opened,International Business,,No,No,No,No,No,No,,,No
649401,Landing Page Submission,Google,No,No,1,7.0,152,3.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
585600,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
615643,Lead Add Form,,Yes,No,0,,156,,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
628332,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
594343,Landing Page Submission,Direct Traffic,No,No,0,2.0,1107,2.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,13.0,16.0,Yes
639195,Landing Page Submission,Google,No,No,0,4.0,310,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
608440,Landing Page Submission,Direct Traffic,No,No,0,2.0,460,2.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,,,Yes
584507,Landing Page Submission,Direct Traffic,No,No,0,4.0,147,4.0,Email Opened,E-COMMERCE,,No,No,No,No,No,No,14.0,15.0,Yes
630773,Landing Page Submission,Google,No,No,0,5.0,1049,5.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
616347,API,Organic Search,No,No,0,3.0,382,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
590404,Landing Page Submission,Direct Traffic,Yes,No,0,12.0,1543,4.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
619413,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604281,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
585824,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
622143,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
639852,Landing Page Submission,Direct Traffic,No,No,0,4.0,349,4.0,Page Visited on Website,International Business,Unemployed,No,No,No,No,No,No,15.0,18.0,No
621856,Landing Page Submission,Direct Traffic,No,No,1,10.0,1523,2.5,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,,,Yes
587991,API,Organic Search,No,No,1,2.0,1468,2.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
599463,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
652766,Landing Page Submission,Google,No,No,0,1.0,583,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
598886,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Student,No,No,No,No,No,No,,,No
590313,Landing Page Submission,Direct Traffic,No,No,1,7.0,438,2.33,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
590421,Landing Page Submission,Direct Traffic,No,No,0,5.0,1450,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
585648,API,Organic Search,No,No,1,5.0,1445,2.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
656962,API,Google,No,No,0,6.0,90,2.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
598355,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,218,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
639615,Landing Page Submission,Google,No,No,0,5.0,415,5.0,Email Opened,Business Administration,,No,No,No,No,No,No,14.0,16.0,No
647279,Landing Page Submission,Direct Traffic,No,No,0,3.0,1095,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
654185,Lead Import,Facebook,No,No,1,,1608,,,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593314,Landing Page Submission,Google,Yes,No,0,4.0,89,2.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,12.0,17.0,No
606618,Landing Page Submission,Direct Traffic,No,No,1,2.0,918,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
622617,Landing Page Submission,Direct Traffic,No,No,0,4.0,234,4.0,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
585742,API,Google,No,No,1,3.0,14,1.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
579832,Landing Page Submission,Direct Traffic,No,No,1,4.0,1112,4.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
585772,Landing Page Submission,Google,No,No,1,4.0,1284,4.0,Unreachable,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
587950,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
584754,Landing Page Submission,Google,No,No,0,4.0,18,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
618429,API,Google,No,No,0,5.0,610,2.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
588641,Landing Page Submission,Direct Traffic,No,No,1,3.0,984,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
638023,Landing Page Submission,Organic Search,No,No,0,4.0,1410,4.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
636799,Landing Page Submission,Direct Traffic,No,No,0,2.0,158,2.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,13.0,13.0,Yes
580350,API,Google,No,No,0,2.0,114,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,13.0,16.0,No
626478,Landing Page Submission,Direct Traffic,No,No,0,1.0,86,1.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
623966,Landing Page Submission,Direct Traffic,No,No,0,2.0,269,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
617008,Landing Page Submission,Google,No,No,1,9.0,1066,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
628626,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
604462,Landing Page Submission,Google,No,No,1,3.0,873,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
594532,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
646768,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
595498,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
613352,Landing Page Submission,Direct Traffic,No,No,1,4.0,1005,1.33,SMS Sent,Business Administration,,No,No,No,No,No,No,,,Yes
641324,Landing Page Submission,Google,No,No,1,4.0,612,4.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
635375,Landing Page Submission,Google,No,No,0,11.0,210,2.2,Page Visited on Website,Finance Management,,No,No,No,No,No,No,11.0,18.0,No
622280,Lead Add Form,,Yes,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
613774,API,Google,No,No,1,3.0,1341,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
619766,Landing Page Submission,Direct Traffic,No,No,0,2.0,516,2.0,Converted to Lead,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
609135,Landing Page Submission,Direct Traffic,No,No,0,4.0,296,4.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
609244,API,Organic Search,No,No,1,7.0,1061,3.5,SMS Sent,,,No,No,No,No,No,No,,,No
624343,Landing Page Submission,Google,No,No,1,5.0,2037,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
598042,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
646451,Landing Page Submission,Google,No,No,0,6.0,240,6.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
589594,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
587569,Landing Page Submission,Direct Traffic,No,No,0,1.0,109,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
601868,Lead Add Form,Reference,No,No,1,1.0,1397,1.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
628469,API,Google,No,No,0,5.0,213,5.0,SMS Sent,,,No,No,No,No,No,No,,,No
604431,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
625767,Landing Page Submission,Direct Traffic,No,No,0,2.0,95,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
625063,Landing Page Submission,Direct Traffic,No,No,1,3.0,1266,3.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
623114,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
601562,Landing Page Submission,Google,No,No,0,4.0,1327,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,No
580849,Landing Page Submission,Google,No,No,1,2.0,332,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
641124,API,Google,No,No,0,3.0,38,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
595949,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
590469,Landing Page Submission,Organic Search,No,No,1,7.0,467,7.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
620695,Landing Page Submission,Direct Traffic,No,No,0,3.0,167,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
613635,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
633912,Landing Page Submission,Google,No,No,1,4.0,1847,2.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
604821,Landing Page Submission,Direct Traffic,No,No,0,3.0,142,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
639176,Landing Page Submission,Direct Traffic,No,No,0,9.0,280,3.0,Email Opened,Business Administration,,No,No,No,No,No,No,15.0,17.0,Yes
634057,Landing Page Submission,Organic Search,No,No,1,3.0,1394,3.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
649102,API,Referral Sites,No,No,0,2.0,417,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
640040,Landing Page Submission,Google,No,No,1,3.0,1298,3.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
580090,Landing Page Submission,Direct Traffic,No,No,1,3.0,1131,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
594521,API,Direct Traffic,No,No,1,2.0,1441,2.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,No
645155,API,Direct Traffic,No,No,0,3.0,533,1.5,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
598887,Landing Page Submission,Direct Traffic,No,No,0,13.0,243,3.25,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
597861,Landing Page Submission,Direct Traffic,No,No,1,2.0,1112,2.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
657676,API,Organic Search,No,No,0,9.0,96,4.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
595888,Landing Page Submission,Organic Search,No,No,0,9.0,143,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,Yes
654291,Landing Page Submission,Google,No,No,0,3.0,239,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
636191,Landing Page Submission,Google,No,No,0,3.0,1198,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
597212,API,Chat,No,No,0,0.0,0,0.0,Page Visited on Website,,,No,No,No,No,No,No,,,No
620363,Landing Page Submission,Direct Traffic,No,No,1,2.0,964,2.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
605299,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
587752,Landing Page Submission,Google,No,No,0,3.0,60,3.0,Form Submitted on Website,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,17.0,No
636647,Landing Page Submission,Google,No,No,0,5.0,31,2.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
603956,Landing Page Submission,Google,No,No,0,1.0,183,1.0,Converted to Lead,Retail Management,Unemployed,No,No,No,No,No,No,,,No
638430,API,Google,No,No,0,2.0,200,2.0,Email Link Clicked,,,No,No,No,No,No,No,13.0,15.0,No
591823,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
616047,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
596572,API,Google,No,No,0,1.0,206,1.0,Converted to Lead,,,No,No,No,No,No,No,,,No
587894,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,19.0,No
579853,API,Google,No,No,0,3.0,253,3.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
619819,Landing Page Submission,Direct Traffic,No,No,0,6.0,9,6.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
592500,Landing Page Submission,Press_Release,Yes,No,0,6.0,358,6.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,16.0,Yes
636899,API,Google,No,No,1,2.0,779,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
581705,API,Organic Search,No,No,1,10.0,949,10.0,Email Opened,Travel and Tourism,Student,No,No,No,No,No,No,15.0,14.0,No
587905,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,Email Marked Spam,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
627699,Landing Page Submission,Direct Traffic,No,No,1,4.0,921,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
592439,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,353,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,15.0,Yes
645140,API,Google,No,No,0,4.0,12,1.33,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
589699,API,Google,No,No,0,4.0,1264,4.0,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,11.0,15.0,No
607046,Landing Page Submission,Direct Traffic,No,No,0,3.0,172,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
654123,API,Direct Traffic,No,No,0,5.0,4,1.67,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,11.0,15.0,No
605734,Landing Page Submission,Direct Traffic,Yes,No,0,6.0,378,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
608571,Landing Page Submission,Google,Yes,No,0,2.0,38,2.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
644453,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,12.0,14.0,No
635552,Landing Page Submission,Direct Traffic,No,No,1,5.0,1487,5.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,Yes
597452,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1237,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,,,Yes
606750,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,,,No
636665,Landing Page Submission,Google,No,No,1,6.0,866,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
592740,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
639304,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
613614,API,Organic Search,No,No,0,4.0,153,4.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
652641,API,Google,No,No,0,4.0,213,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
581286,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,463,1.0,Email Bounced,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,No
608941,Landing Page Submission,Direct Traffic,No,No,0,7.0,705,7.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
618350,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
589047,Landing Page Submission,Direct Traffic,No,No,0,4.0,197,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,14.0,16.0,Yes
598914,API,Chat,No,No,1,2.0,1446,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
605966,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
598798,Landing Page Submission,Direct Traffic,No,No,1,8.0,1631,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,Yes
594035,Landing Page Submission,Google,No,No,0,4.0,30,2.0,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
584023,API,Google,Yes,No,0,2.0,269,2.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,14.0,16.0,No
650877,Landing Page Submission,Referral Sites,No,No,0,5.0,331,1.67,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,12.0,Yes
613964,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
640527,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
